时间戳,物理块,磨损圈数/读取次数,平均纯编程(μs),平均读耗时(μs),总线写带宽(MB/s),总线读带宽(MB/s),最大物理错数,健康分析
15:15:55,Block 82,1,0.0,3384.4,0.00,4.84,1966,全毁 🔴
15:15:55,Block 83,1,0.0,3384.4,0.00,4.84,2092,全毁 🔴
15:17:02,Block 82,1,0.0,3384.4,0.00,4.84,2055,全毁 🔴
15:17:02,Block 83,1,0.0,3384.4,0.00,4.84,2091,全毁 🔴
15:18:10,Block 82,1,0.0,3384.4,0.00,4.84,1925,全毁 🔴
15:18:10,Block 83,1,0.0,3384.4,0.00,4.84,2118,全毁 🔴
15:19:18,Block 82,1,0.0,3384.4,0.00,4.84,1917,全毁 🔴
15:19:18,Block 83,1,0.0,3384.4,0.00,4.84,2103,全毁 🔴
15:20:26,Block 82,1,0.0,3384.4,0.00,4.84,1949,全毁 🔴
15:20:26,Block 83,1,0.0,3384.4,0.00,4.84,2078,全毁 🔴
15:21:34,Block 82,1,0.0,3384.4,0.00,4.84,2012,全毁 🔴
15:21:34,Block 83,1,0.0,3384.4,0.00,4.84,2055,全毁 🔴
15:22:42,Block 82,1,0.0,3384.4,0.00,4.84,1930,全毁 🔴
15:22:42,Block 83,1,0.0,3384.4,0.00,4.84,2207,全毁 🔴
15:23:50,Block 82,1,0.0,3384.4,0.00,4.84,2003,全毁 🔴
15:23:50,Block 83,1,0.0,3384.4,0.00,4.84,2113,全毁 🔴
15:24:58,Block 82,1,0.0,3384.4,0.00,4.84,1984,全毁 🔴
15:24:58,Block 83,1,0.0,3384.4,0.00,4.84,2126,全毁 🔴
15:26:06,Block 82,1,0.0,3384.4,0.00,4.84,2046,全毁 🔴
15:26:06,Block 83,1,0.0,3384.4,0.00,4.84,2097,全毁 🔴
15:27:14,Block 82,1,0.0,3384.4,0.00,4.84,2056,全毁 🔴
15:27:14,Block 83,1,0.0,3384.4,0.00,4.84,2152,全毁 🔴
15:28:21,Block 82,1,0.0,3384.4,0.00,4.84,1977,全毁 🔴
15:28:21,Block 83,1,0.0,3384.4,0.00,4.84,2185,全毁 🔴
15:29:29,Block 82,1,0.0,3384.4,0.00,4.84,2002,全毁 🔴
15:29:29,Block 83,1,0.0,3384.4,0.00,4.84,2132,全毁 🔴
15:30:37,Block 82,1,0.0,3384.4,0.00,4.84,1986,全毁 🔴
15:30:37,Block 83,1,0.0,3384.4,0.00,4.84,2099,全毁 🔴
15:31:45,Block 82,1,0.0,3384.4,0.00,4.84,1976,全毁 🔴
15:31:45,Block 83,1,0.0,3384.4,0.00,4.84,2138,全毁 🔴
15:32:53,Block 82,1,0.0,3384.4,0.00,4.84,2050,全毁 🔴
15:32:53,Block 83,1,0.0,3384.4,0.00,4.84,2097,全毁 🔴
15:34:01,Block 82,1,0.0,3384.4,0.00,4.84,2040,全毁 🔴
15:34:01,Block 83,1,0.0,3384.4,0.00,4.84,2098,全毁 🔴
15:35:09,Block 82,1,0.0,3384.4,0.00,4.84,2082,全毁 🔴
15:35:09,Block 83,1,0.0,3384.4,0.00,4.84,2203,全毁 🔴
15:36:17,Block 82,1,0.0,3384.4,0.00,4.84,2040,全毁 🔴
15:36:17,Block 83,1,0.0,3384.4,0.00,4.84,2095,全毁 🔴
15:37:25,Block 82,1,0.0,3384.4,0.00,4.84,2031,全毁 🔴
15:37:25,Block 83,1,0.0,3384.4,0.00,4.84,2200,全毁 🔴
15:38:33,Block 82,1,0.0,3384.4,0.00,4.84,1992,全毁 🔴
15:38:33,Block 83,1,0.0,3384.4,0.00,4.84,2091,全毁 🔴
15:39:41,Block 82,1,0.0,3384.4,0.00,4.84,2021,全毁 🔴
15:39:41,Block 83,1,0.0,3384.4,0.00,4.84,2124,全毁 🔴
15:40:48,Block 82,1,0.0,3384.4,0.00,4.84,2080,全毁 🔴
15:40:49,Block 83,1,0.0,3384.4,0.00,4.84,2159,全毁 🔴
15:41:56,Block 82,1,0.0,3384.4,0.00,4.84,2037,全毁 🔴
15:41:56,Block 83,1,0.0,3384.4,0.00,4.84,2199,全毁 🔴
15:43:04,Block 82,1,0.0,3384.4,0.00,4.84,2041,全毁 🔴
15:43:04,Block 83,1,0.0,3384.4,0.00,4.84,2167,全毁 🔴
15:44:12,Block 82,1,0.0,3384.4,0.00,4.84,2021,全毁 🔴
15:44:12,Block 83,1,0.0,3384.4,0.00,4.84,2125,全毁 🔴
15:45:20,Block 82,1,0.0,3384.4,0.00,4.84,2052,全毁 🔴
15:45:20,Block 83,1,0.0,3384.4,0.00,4.84,2136,全毁 🔴
15:46:28,Block 82,1,0.0,3384.4,0.00,4.84,1982,全毁 🔴
15:46:28,Block 83,1,0.0,3384.4,0.00,4.84,2090,全毁 🔴
15:47:36,Block 82,1,0.0,3384.4,0.00,4.84,2022,全毁 🔴
15:47:36,Block 83,1,0.0,3384.4,0.00,4.84,2176,全毁 🔴
15:48:44,Block 82,1,0.0,3384.4,0.00,4.84,2030,全毁 🔴
15:48:44,Block 83,1,0.0,3384.4,0.00,4.84,2143,全毁 🔴
15:49:52,Block 82,1,0.0,3384.4,0.00,4.84,2052,全毁 🔴
15:49:52,Block 83,1,0.0,3384.4,0.00,4.84,2119,全毁 🔴
