时间戳,物理块,磨损圈数/读取次数,平均纯编程(μs),平均读耗时(μs),总线写带宽(MB/s),总线读带宽(MB/s),最大物理错数,健康分析
14:10:21,Block 83,50,0.0,3384.4,0.00,4.84,1943,全毁 🔴
14:10:29,Block 82,51,0.0,3384.4,0.00,4.84,1823,全毁 🔴
14:10:29,Block 83,51,0.0,3384.4,0.00,4.84,1974,全毁 🔴
14:10:36,Block 82,52,0.0,3384.4,0.00,4.84,1797,全毁 🔴
14:10:36,Block 83,52,0.0,3384.4,0.00,4.84,1972,全毁 🔴
14:10:44,Block 82,53,0.0,3384.4,0.00,4.84,1832,全毁 🔴
14:10:44,Block 83,53,0.0,3384.4,0.00,4.84,1997,全毁 🔴
14:10:52,Block 82,54,0.0,3384.4,0.00,4.84,1809,全毁 🔴
14:10:52,Block 83,54,0.0,3384.4,0.00,4.84,1971,全毁 🔴
14:11:00,Block 82,55,0.0,3384.4,0.00,4.84,1791,全毁 🔴
14:11:00,Block 83,55,0.0,3384.4,0.00,4.84,2067,全毁 🔴
14:11:08,Block 82,56,0.0,3384.4,0.00,4.84,1823,全毁 🔴
14:11:08,Block 83,56,0.0,3384.4,0.00,4.84,2013,全毁 🔴
14:11:15,Block 82,57,0.0,3384.4,0.00,4.84,1819,全毁 🔴
14:11:15,Block 83,57,0.0,3384.4,0.00,4.84,1929,全毁 🔴
14:11:23,Block 82,58,0.0,3384.4,0.00,4.84,1847,全毁 🔴
14:11:23,Block 83,58,0.0,3384.4,0.00,4.84,1937,全毁 🔴
14:11:31,Block 82,59,0.0,3384.4,0.00,4.84,1856,全毁 🔴
14:11:31,Block 83,59,0.0,3384.4,0.00,4.84,1998,全毁 🔴
14:11:39,Block 82,60,0.0,3384.4,0.00,4.84,1817,全毁 🔴
14:11:39,Block 83,60,0.0,3384.4,0.00,4.84,2004,全毁 🔴
14:11:47,Block 82,61,0.0,3384.4,0.00,4.84,1824,全毁 🔴
14:11:47,Block 83,61,0.0,3384.4,0.00,4.84,2045,全毁 🔴
14:11:54,Block 82,62,0.0,3384.4,0.00,4.84,1816,全毁 🔴
14:11:54,Block 83,62,0.0,3384.4,0.00,4.84,1994,全毁 🔴
14:12:02,Block 82,63,0.0,3384.4,0.00,4.84,1848,全毁 🔴
14:12:02,Block 83,63,0.0,3384.4,0.00,4.84,2077,全毁 🔴
14:12:10,Block 82,64,0.0,3384.4,0.00,4.84,1826,全毁 🔴
14:12:10,Block 83,64,0.0,3384.4,0.00,4.84,2015,全毁 🔴
14:12:18,Block 82,65,0.0,3384.4,0.00,4.84,1820,全毁 🔴
14:12:18,Block 83,65,0.0,3384.4,0.00,4.84,2068,全毁 🔴
14:12:26,Block 82,66,0.0,3384.4,0.00,4.84,1838,全毁 🔴
14:12:26,Block 83,66,0.0,3384.4,0.00,4.84,2049,全毁 🔴
14:12:33,Block 82,67,0.0,3384.4,0.00,4.84,1876,全毁 🔴
14:12:33,Block 83,67,0.0,3384.4,0.00,4.84,1987,全毁 🔴
14:12:41,Block 82,68,0.0,3384.4,0.00,4.84,1809,全毁 🔴
14:12:41,Block 83,68,0.0,3384.4,0.00,4.84,2026,全毁 🔴
14:12:49,Block 82,69,0.0,3384.4,0.00,4.84,1844,全毁 🔴
14:12:49,Block 83,69,0.0,3384.4,0.00,4.84,1970,全毁 🔴
14:12:57,Block 82,70,0.0,3384.4,0.00,4.84,1847,全毁 🔴
14:12:57,Block 83,70,0.0,3384.4,0.00,4.84,2011,全毁 🔴
14:13:05,Block 82,71,0.0,3384.4,0.00,4.84,1912,全毁 🔴
14:13:05,Block 83,71,0.0,3384.4,0.00,4.84,1997,全毁 🔴
14:13:12,Block 82,72,0.0,3384.4,0.00,4.84,1834,全毁 🔴
14:13:12,Block 83,72,0.0,3384.4,0.00,4.84,2065,全毁 🔴
14:13:20,Block 82,73,0.0,3384.4,0.00,4.84,1818,全毁 🔴
14:13:20,Block 83,73,0.0,3384.4,0.00,4.84,2001,全毁 🔴
14:13:28,Block 82,74,0.0,3384.4,0.00,4.84,1919,全毁 🔴
14:13:28,Block 83,74,0.0,3384.4,0.00,4.84,2038,全毁 🔴
