时间戳,物理块,磨损圈数/读取次数,平均纯编程(μs),平均读耗时(μs),总线写带宽(MB/s),总线读带宽(MB/s),最大物理错数,健康分析
13:41:08,Block 150,55,0.0,3384.3,0.00,4.84,885,衰退 🟡
13:41:08,Block 151,55,0.0,3384.4,0.00,4.84,945,衰退 🟡
13:42:16,Block 150,56,0.0,3384.3,0.00,4.84,943,衰退 🟡
13:42:16,Block 151,56,0.0,3384.4,0.00,4.84,1013,衰退 🟡
13:43:24,Block 150,57,0.0,3384.3,0.00,4.84,941,衰退 🟡
13:43:24,Block 151,57,0.0,3384.4,0.00,4.84,960,衰退 🟡
13:44:31,Block 150,58,0.0,3384.3,0.00,4.84,958,衰退 🟡
13:44:31,Block 151,58,0.0,3384.4,0.00,4.84,958,衰退 🟡
13:45:39,Block 150,59,0.0,3384.3,0.00,4.84,955,衰退 🟡
13:45:39,Block 151,59,0.0,3384.4,0.00,4.84,1012,衰退 🟡
13:46:47,Block 150,60,0.0,3384.3,0.00,4.84,968,衰退 🟡
13:46:47,Block 151,60,0.0,3384.4,0.00,4.84,1037,衰退 🟡
13:47:55,Block 150,61,0.0,3384.3,0.00,4.84,986,衰退 🟡
13:47:55,Block 151,61,0.0,3384.4,0.00,4.84,1052,衰退 🟡
13:49:03,Block 150,62,0.0,3384.3,0.00,4.84,963,衰退 🟡
13:49:03,Block 151,62,0.0,3384.4,0.00,4.84,998,衰退 🟡
13:50:11,Block 150,63,0.0,3384.3,0.00,4.84,938,衰退 🟡
13:50:11,Block 151,63,0.0,3384.4,0.00,4.84,1034,衰退 🟡
13:51:19,Block 150,64,0.0,3384.3,0.00,4.84,932,衰退 🟡
13:51:19,Block 151,64,0.0,3384.4,0.00,4.84,1006,衰退 🟡
13:52:27,Block 150,65,0.0,3384.3,0.00,4.84,865,衰退 🟡
13:52:27,Block 151,65,0.0,3384.4,0.00,4.84,1048,衰退 🟡
13:53:34,Block 150,66,0.0,3384.3,0.00,4.84,976,衰退 🟡
13:53:34,Block 151,66,0.0,3384.4,0.00,4.84,1067,衰退 🟡
13:54:42,Block 150,67,0.0,3384.3,0.00,4.84,968,衰退 🟡
13:54:42,Block 151,67,0.0,3384.4,0.00,4.84,1098,衰退 🟡
13:55:50,Block 150,68,0.0,3384.3,0.00,4.84,986,衰退 🟡
13:55:50,Block 151,68,0.0,3384.4,0.00,4.84,1071,衰退 🟡
